id,book_id,chapter,verse,text,text_web,text_kjv
31211,67,6,13,"Then the young man answered the angel, I have heard, brother Azarias that this maid hath been given to seven men, who all died in the marriage chamber.", "Then the young man answered the angel, I have heard, brother Azarias that this maid hath been given to seven men, who all died in the marriage chamber.", ""
31212,67,6,14,"And now I am the only son of my father, and I am afraid, lest if I go in unto her, I die, as the other before: for a wicked spirit loveth her, which hurteth no body, but those which come unto her; wherefore I also fear lest I die, and bring my father’s and my mother’s life because of me to the grave with sorrow: for they have no other son to bury them.", "And now I am the only son of my father, and I am afraid, lest if I go in unto her, I die, as the other before: for a wicked spirit loveth her, which hurteth no body, but those which come unto her; wherefore I also fear lest I die, and bring my father’s and my mother’s life because of me to the grave with sorrow: for they have no other son to bury them.", ""
31213,67,6,15,"Then the angel said unto him, Dost thou not remember the precepts which thy father gave thee, that thou shouldest marry a wife of thine own kindred? wherefore hear me, O my brother; for she shall be given thee to wife; and make thou no reckoning of the evil spirit; for this same night shall she be given thee in marriage.", "Then the angel said unto him, Dost thou not remember the precepts which thy father gave thee, that thou shouldest marry a wife of thine own kindred? wherefore hear me, O my brother; for she shall be given thee to wife; and make thou no reckoning of the evil spirit; for this same night shall she be given thee in marriage.", ""
31214,67,6,16,"And when thou shalt come into the marriage chamber, thou shalt take the ashes of perfume, and shalt lay upon them some of the heart and liver of the fish, and shalt make a smoke with it:", "And when thou shalt come into the marriage chamber, thou shalt take the ashes of perfume, and shalt lay upon them some of the heart and liver of the fish, and shalt make a smoke with it:", ""
31215,67,6,17,"And the devil shall smell it, and flee away, and never come again any more: but when thou shalt come to her, rise up both of you, and pray to God which is merciful, who will have pity on you, and save you: fear not, for she is appointed unto thee from the beginning; and thou shalt preserve her, and she shall go with thee. Moreover I suppose that she shall bear thee children. Now when Tobias had heard these things, he loved her, and his heart was effectually joined to her.", "And the devil shall smell it, and flee away, and never come again any more: but when thou shalt come to her, rise up both of you, and pray to God which is merciful, who will have pity on you, and save you: fear not, for she is appointed unto thee from the beginning; and thou shalt preserve her, and she shall go with thee. Moreover I suppose that she shall bear thee children. Now when Tobias had heard these things, he loved her, and his heart was effectually joined to her.", ""
31216,67,7,1,"And when they were come to Ecbatane, they came to the house of Raguel, and Sara met them: and after they had saluted one another, she brought them into the house.", "And when they were come to Ecbatane, they came to the house of Raguel, and Sara met them: and after they had saluted one another, she brought them into the house.", ""
31217,67,7,2,"Then said Raguel to Edna his wife, How like is this young man to Tobit my cousin!", "Then said Raguel to Edna his wife, How like is this young man to Tobit my cousin!", ""
31218,67,7,3,"And Raguel asked them, From whence are ye, brethren? To whom they said, We are of the sons of Nephthalim, which are captives in Nineve.", "And Raguel asked them, From whence are ye, brethren? To whom they said, We are of the sons of Nephthalim, which are captives in Nineve.", ""
31219,67,7,4,"Then he said to them, Do ye know Tobit our kinsman? And they said, We know him. Then said he, Is he in good health?", "Then he said to them, Do ye know Tobit our kinsman? And they said, We know him. Then said he, Is he in good health?", ""
31220,67,7,5,"And they said, He is both alive, and in good health: and Tobias said, He is my father.", "And they said, He is both alive, and in good health: and Tobias said, He is my father.", ""
31221,67,7,6,"Then Raguel leaped up, and kissed him, and wept,", "Then Raguel leaped up, and kissed him, and wept,", ""
31222,67,7,7,"And blessed him, and said unto him, Thou art the son of an honest and good man. But when he had heard that Tobit was blind, he was sorrowful, and wept.", "And blessed him, and said unto him, Thou art the son of an honest and good man. But when he had heard that Tobit was blind, he was sorrowful, and wept.", ""
31223,67,7,8,"And likewise Edna his wife and Sara his daughter wept. Moreover they entertained them cheerfully; and after that they had killed a ram of the flock, they set store of meat on the table. Then said Tobias to Raphael, Brother Azarias, speak of those things of which thou didst talk in the way, and let this business be dispatched.", "And likewise Edna his wife and Sara his daughter wept. Moreover they entertained them cheerfully; and after that they had killed a ram of the flock, they set store of meat on the table. Then said Tobias to Raphael, Brother Azarias, speak of those things of which thou didst talk in the way, and let this business be dispatched.", ""
31224,67,7,9,"So he communicated the matter with Raguel: and Raguel said to Tobias, Eat and drink, and make merry:", "So he communicated the matter with Raguel: and Raguel said to Tobias, Eat and drink, and make merry:", ""
31225,67,7,10,"For it is meet that thou shouldest marry my daughter: nevertheless I will declare unto thee the truth.", "For it is meet that thou shouldest marry my daughter: nevertheless I will declare unto thee the truth.", ""
31226,67,7,11,"I have given my daughter in marriage to seven men, who died that night they came in unto her: nevertheless for the present be merry. But Tobias said, I will eat nothing here, till we agree and swear one to another.", "I have given my daughter in marriage to seven men, who died that night they came in unto her: nevertheless for the present be merry. But Tobias said, I will eat nothing here, till we agree and swear one to another.", ""
31227,67,7,12,"Raguel said, Then take her from henceforth according to the manner, for thou art her cousin, and she is thine, and the merciful God give you good success in all things.", "Raguel said, Then take her from henceforth according to the manner, for thou art her cousin, and she is thine, and the merciful God give you good success in all things.", ""
31228,67,7,13,"Then he called his daughter Sara, and she came to her father, and he took her by the hand, and gave her to be wife to Tobias, saying, Behold, take her after the law of Moses, and lead her away to thy father. And he blessed them;", "Then he called his daughter Sara, and she came to her father, and he took her by the hand, and gave her to be wife to Tobias, saying, Behold, take her after the law of Moses, and lead her away to thy father. And he blessed them;", ""
31229,67,7,14,"And called Edna his wife, and took paper, and did write an instrument of covenants, and sealed it.", "And called Edna his wife, and took paper, and did write an instrument of covenants, and sealed it.", ""
31230,67,7,15,"Then they began to eat.", "Then they began to eat.", ""
31231,67,7,16,"After Raguel called his wife Edna, and said unto her, Sister, prepare another chamber, and bring her in thither.", "After Raguel called his wife Edna, and said unto her, Sister, prepare another chamber, and bring her in thither.", ""
31232,67,7,17,"Which when she had done as he had bidden her, she brought her thither: and she wept, and she received the tears of her daughter, and said unto her,", "Which when she had done as he had bidden her, she brought her thither: and she wept, and she received the tears of her daughter, and said unto her,", ""
31233,67,7,18,"Be of good comfort, my daughter; the Lord of heaven and earth give thee joy for this thy sorrow: be of good comfort, my daughter.", "Be of good comfort, my daughter; the Lord of heaven and earth give thee joy for this thy sorrow: be of good comfort, my daughter.", ""
31234,67,8,1,"And when they had supped, they brought Tobias in unto her.", "And when they had supped, they brought Tobias in unto her.", ""
31235,67,8,2,"And as he went, he remembered the words of Raphael, and took the ashes of the perfumes, and put the heart and the liver of the fish thereupon, and made a smoke therewith.", "And as he went, he remembered the words of Raphael, and took the ashes of the perfumes, and put the heart and the liver of the fish thereupon, and made a smoke therewith.", ""
31236,67,8,3,"The which smell when the evil spirit had smelled, he fled into the utmost parts of Egypt, and the angel bound him.", "The which smell when the evil spirit had smelled, he fled into the utmost parts of Egypt, and the angel bound him.", ""
31237,67,8,4,"And after that they were both shut in together, Tobias rose out of the bed, and said, Sister, arise, and let us pray that God would have pity on us.", "And after that they were both shut in together, Tobias rose out of the bed, and said, Sister, arise, and let us pray that God would have pity on us.", ""
